execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
28,2023-10-08 13:52:34.674187,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:34.707694,47.4,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:34.742899,50,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:34.775700,50,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:34.809486,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:34.843041,47.4,51.2,120,30,False,14,7,1
30,2023-10-08 13:52:34.878029,54.5,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:34.910862,47.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:34.944411,52.4,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:34.979141,47.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.012561,54.5,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:35.047691,45,51.2,120,30,False,14,7,1
30,2023-10-08 13:52:35.082767,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.115669,50,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:35.150020,55,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.182710,50,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.216238,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.250356,47.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.284773,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.318889,47.4,51.2,120,30,False,14,7,1
45,2023-10-08 13:52:35.418706,58.7,51.2,120,30,False,24,7,1
56,2023-10-08 13:52:35.504266,52.3,51.2,120,30,False,14,7,1
96,2023-10-08 13:52:35.617952,37.1,51.2,120,30,False,14,7,1
30,2023-10-08 13:52:35.657023,68.4,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:35.690234,65,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:35.723963,47.4,51.2,120,30,False,14,7,1
30,2023-10-08 13:52:35.758921,54.5,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.791679,52.6,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:35.825759,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.858884,47.4,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:35.892843,54.5,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:35.927519,50,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.960323,54.5,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:35.994626,47.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.028099,52.4,51.2,120,30,False,14,7,1
29,2023-10-08 13:52:36.063396,47.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.095771,50,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.130418,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.164648,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.198993,47.6,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.232140,52.6,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.266348,45,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.299590,52.6,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.334344,47.6,51.2,120,30,False,14,7,1
30,2023-10-08 13:52:36.369799,57.1,51.2,120,30,False,14,7,1
30,2023-10-08 13:52:36.404011,50,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.436371,52.4,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.470792,50,51.2,120,30,False,14,7,1
28,2023-10-08 13:52:36.504208,52.4,51.2,120,30,False,14,7,1
30,2023-10-08 13:52:36.540386,47.6,51.2,120,30,True,312,7,1
170,2023-10-08 13:52:36.883502,42.5,51.3,240,22,True,13,7,1
134,2023-10-08 13:52:37.095647,35.3,51.4,240,22,True,6,7,1
62,2023-10-08 13:52:37.184997,50.9,51.4,240,22,True,8,7,1
37,2023-10-08 13:52:37.226445,75,51.5,240,22,True,12,7,1
31,2023-10-08 13:52:37.266365,65.2,51.5,240,22,True,11,7,1
31,2023-10-08 13:52:37.312345,60,51.5,240,22,True,15,7,1
35,2023-10-08 13:52:37.361899,51.7,51.5,240,22,True,9,7,1
36,2023-10-08 13:52:37.409701,51.7,51.5,240,22,True,10,7,1
32,2023-10-08 13:52:37.451061,60.9,51.5,240,22,True,22,7,1
31,2023-10-08 13:52:37.497074,55.6,51.5,240,22,True,9,7,1
31,2023-10-08 13:52:37.543116,51.9,51.5,240,22,True,14,7,1
31,2023-10-08 13:52:37.589021,55.6,51.5,240,22,True,21,7,1
31,2023-10-08 13:52:37.634880,53.6,51.5,240,22,True,10,7,1
132,2023-10-08 13:52:37.780978,48.9,51.5,240,22,True,11,7,1
32,2023-10-08 13:52:37.816615,70,51.5,240,22,True,21,7,1
31,2023-10-08 13:52:37.862414,53.6,51.5,240,22,True,13,7,1
31,2023-10-08 13:52:37.908264,58.6,51.5,240,22,True,22,7,1
33,2023-10-08 13:52:37.955398,51.9,51.5,240,22,True,13,7,1
32,2023-10-08 13:52:38.000783,57.1,51.5,240,22,True,11,7,1
32,2023-10-08 13:52:38.046334,57.7,51.5,240,22,True,24,7,1
31,2023-10-08 13:52:38.092401,53.6,51.5,240,22,True,10,7,1
34,2023-10-08 13:52:38.140829,50,51.5,240,22,True,10,7,1
37,2023-10-08 13:52:38.342392,56.9,51.4,240,22,True,12,7,1
100,2023-10-08 13:52:38.452108,40.5,51.4,240,22,True,8,7,1
98,2023-10-08 13:52:38.591816,43.7,51.4,240,22,True,10,7,1
39,2023-10-08 13:52:38.635496,68,51.4,240,22,True,21,7,1
43,2023-10-08 13:52:38.685592,58.1,51.4,240,22,True,12,7,1
31,2023-10-08 13:52:38.721079,70,51.4,240,22,True,21,7,1
31,2023-10-08 13:52:38.766910,55.2,51.4,240,22,True,10,7,1
34,2023-10-08 13:52:38.815842,50,51.4,240,22,True,10,7,1
37,2023-10-08 13:52:38.864555,51.7,51.4,240,22,True,22,7,1
32,2023-10-08 13:52:38.905234,60,51.4,240,22,True,14,7,1
35,2023-10-08 13:52:38.954853,51.7,51.4,240,22,True,11,7,1
33,2023-10-08 13:52:38.999000,56,51.4,240,22,True,22,7,1
34,2023-10-08 13:52:39.045795,53.6,51.4,240,22,True,11,7,1
32,2023-10-08 13:52:39.089955,60,51.4,240,22,True,10,7,1
32,2023-10-08 13:52:39.136069,55.2,51.4,240,22,True,20,7,1
32,2023-10-08 13:52:39.182840,51.9,51.4,240,22,True,9,7,1
31,2023-10-08 13:52:39.227433,53.8,51.4,240,22,True,16,7,1
32,2023-10-08 13:52:39.274838,53.6,51.4,240,22,True,8,7,1
32,2023-10-08 13:52:39.320957,55.2,51.4,240,22,True,8,7,1
31,2023-10-08 13:52:39.366791,55.6,51.4,240,22,True,10,7,1
33,2023-10-08 13:52:39.414350,58.1,51.4,240,22,True,3,7,1
34,2023-10-08 13:52:39.461463,53.8,51.4,240,22,True,3,7,1
38,2023-10-08 13:52:39.730961,32.5,51.5,420,14,True,13,7,1
192,2023-10-08 13:52:39.957879,26.1,51.5,420,14,True,10,7,1
34,2023-10-08 13:52:40.122737,65.5,51.5,420,14,True,10,7,1
32,2023-10-08 13:52:40.188135,48.8,51.5,420,14,True,9,7,1
32,2023-10-08 13:52:40.259593,35.7,51.5,420,14,True,8,7,1
35,2023-10-08 13:52:40.334911,35.6,51.5,420,14,True,11,7,1
34,2023-10-08 13:52:40.406062,39.5,51.5,420,14,True,13,7,1
32,2023-10-08 13:52:40.476503,39.5,51.5,420,14,True,13,7,1
31,2023-10-08 13:52:40.548458,38.6,51.5,420,14,True,13,7,1
34,2023-10-08 13:52:40.623478,38.6,51.5,420,14,True,12,7,1
32,2023-10-08 13:52:40.693455,40.5,51.5,420,14,True,21,7,1
31,2023-10-08 13:52:40.764262,37.2,51.5,420,14,True,15,7,1
32,2023-10-08 13:52:40.836581,36.4,51.5,420,14,True,15,7,1
32,2023-10-08 13:52:40.909565,37.2,51.5,420,14,True,20,7,1
166,2023-10-08 13:52:41.259482,46.4,51.6,420,14,True,19,7,1
38,2023-10-08 13:52:41.305839,74.1,51.6,420,14,True,16,7,1
35,2023-10-08 13:52:41.374815,47.6,51.6,420,14,True,15,7,1
34,2023-10-08 13:52:41.446270,39.5,51.6,420,14,True,20,7,1
37,2023-10-08 13:52:41.522272,34,51.6,420,14,True,16,7,1
31,2023-10-08 13:52:41.588233,40,51.6,420,14,True,11,7,1
33,2023-10-08 13:52:41.661854,36.4,51.6,420,14,True,16,7,1
32,2023-10-08 13:52:41.733064,38.6,51.6,420,14,True,10,7,1
33,2023-10-08 13:52:41.806443,40.9,51.6,420,14,True,13,7,1
32,2023-10-08 13:52:41.877036,35.7,51.6,420,14,True,7,7,1
32,2023-10-08 13:52:41.948424,39.1,51.6,420,14,True,2,7,1
32,2023-10-08 13:52:42.021151,37.2,51.6,420,14,True,35,7,1
32,2023-10-08 13:52:42.092718,36.4,51.6,420,14,True,36,7,1
32,2023-10-08 13:52:42.164112,34.1,51.6,420,14,True,56,7,1
158,2023-10-08 13:52:42.615711,53.4,51.7,420,30,True,10,7,1
41,2023-10-08 13:52:42.664480,72.4,51.7,420,30,True,12,7,1
42,2023-10-08 13:52:42.711762,69.2,51.7,420,30,True,7,7,1
38,2023-10-08 13:52:42.755274,70.4,51.7,420,30,True,9,7,1
37,2023-10-08 13:52:42.797453,59.3,51.7,420,30,True,12,7,1
32,2023-10-08 13:52:42.834057,66.7,51.7,420,30,True,9,7,1
32,2023-10-08 13:52:42.870625,71.4,51.7,420,30,True,11,7,1
31,2023-10-08 13:52:42.907183,69.6,51.7,420,30,True,13,7,1
32,2023-10-08 13:52:42.943779,71.4,51.7,420,30,True,9,7,1
32,2023-10-08 13:52:42.980390,70.8,51.7,420,30,True,12,7,1
32,2023-10-08 13:52:43.017589,77.3,51.7,420,30,True,10,7,1
33,2023-10-08 13:52:43.055513,68.2,51.7,420,30,True,9,7,1
31,2023-10-08 13:52:43.092012,68.2,51.7,420,30,True,14,7,1
33,2023-10-08 13:52:43.129763,69.6,51.7,420,30,True,10,7,1
32,2023-10-08 13:52:43.166847,71.4,51.7,420,30,True,13,7,1
32,2023-10-08 13:52:43.204036,70.8,51.7,420,30,True,11,7,1
33,2023-10-08 13:52:43.241585,69.6,51.7,420,30,True,10,7,1
31,2023-10-08 13:52:43.278187,68.2,51.7,420,30,True,10,7,1
38,2023-10-08 13:52:43.321098,76.9,51.7,420,30,True,11,7,1
38,2023-10-08 13:52:43.364015,76,51.7,420,30,True,9,7,1
38,2023-10-08 13:52:43.406984,70.8,51.7,420,30,True,9,7,1
38,2023-10-08 13:52:43.449624,63,51.7,420,30,True,10,7,1
38,2023-10-08 13:52:43.493398,61.5,51.7,420,30,True,11,7,1
33,2023-10-08 13:52:43.531044,61.9,51.7,420,30,True,10,7,1
38,2023-10-08 13:52:43.573705,57.7,51.7,420,30,True,9,7,1
34,2023-10-08 13:52:43.612124,63.6,51.7,420,30,True,11,7,1
32,2023-10-08 13:52:43.649445,66.7,51.7,420,30,True,8,7,1
35,2023-10-08 13:52:43.689433,65.2,51.7,420,30,True,11,7,1
32,2023-10-08 13:52:43.726574,71.4,51.7,420,30,True,11,7,1
38,2023-10-08 13:52:43.769131,63,51.7,420,30,True,9,7,1
78,2023-10-08 13:52:44.090042,57.8,51.6,420,30,True,12,7,1
46,2023-10-08 13:52:44.192504,63.6,51.6,420,30,True,24,7,1
36,2023-10-08 13:52:44.233827,65.2,51.6,420,30,True,21,7,1
51,2023-10-08 13:52:44.289865,48.5,51.7,420,30,True,26,7,1
36,2023-10-08 13:52:44.331709,64,51.7,420,30,True,20,7,1
32,2023-10-08 13:52:44.368985,69.6,51.7,420,30,True,27,7,1
32,2023-10-08 13:52:44.405931,66.7,51.7,420,30,True,27,7,1
32,2023-10-08 13:52:44.443006,69.6,51.7,420,30,True,27,7,1
37,2023-10-08 13:52:44.484727,64,51.7,420,30,True,16,7,1
34,2023-10-08 13:52:44.523462,68.2,51.7,420,30,True,15,7,1
32,2023-10-08 13:52:44.560053,68.2,51.7,420,30,True,4,7,1
33,2023-10-08 13:52:44.597905,72,51.7,420,30,True,5,7,1
39,2023-10-08 13:52:44.642263,60,51.7,420,30,True,4,7,1
32,2023-10-08 13:52:44.678570,71.4,51.7,420,30,True,8,7,1
32,2023-10-08 13:52:44.715746,68.2,51.7,420,30,True,9,7,1
32,2023-10-08 13:52:44.752209,71.4,51.7,420,30,True,7,7,1
34,2023-10-08 13:52:44.791433,72,51.7,420,30,True,7,7,1
33,2023-10-08 13:52:44.829534,65.2,51.7,420,30,True,8,7,1
35,2023-10-08 13:52:44.869098,66.7,51.7,420,30,True,6,7,1
35,2023-10-08 13:52:44.909094,65.2,51.7,420,30,True,9,7,1
39,2023-10-08 13:52:44.952643,61.5,51.7,420,30,True,13,7,1
31,2023-10-08 13:52:44.988700,72.7,51.7,420,30,True,8,7,1
32,2023-10-08 13:52:45.025152,68.2,51.7,420,30,True,10,7,1
32,2023-10-08 13:52:45.062364,71.4,51.7,420,30,True,6,7,1
42,2023-10-08 13:52:45.109132,53.6,51.7,420,30,True,11,7,1
32,2023-10-08 13:52:45.145720,72.7,51.7,420,30,True,5,7,1
34,2023-10-08 13:52:45.185141,62.5,51.7,420,30,True,6,7,1
36,2023-10-08 13:52:45.225665,62.5,51.7,420,30,True,5,7,1
36,2023-10-08 13:52:45.266307,60.9,51.7,420,30,True,9,7,1
41,2023-10-08 13:52:45.312624,63,51.7,420,30,True,8,7,1
129,2023-10-08 13:52:45.688284,29.2,51.7,180,30,True,9,7,1
125,2023-10-08 13:52:45.851449,31.6,51.7,180,30,True,13,7,1
109,2023-10-08 13:52:45.969085,34.3,51.8,180,30,True,7,7,1
79,2023-10-08 13:52:46.053631,42,51.8,180,30,True,8,7,1
31,2023-10-08 13:52:46.088203,68.2,51.8,180,30,True,9,7,1
30,2023-10-08 13:52:46.122508,57.9,51.8,180,30,True,8,7,1
31,2023-10-08 13:52:46.157043,52.4,51.8,180,30,True,7,7,1
31,2023-10-08 13:52:46.192744,50,51.8,180,30,True,9,7,1
31,2023-10-08 13:52:46.228598,52.4,51.8,180,30,True,8,7,1
31,2023-10-08 13:52:46.264439,52.4,51.8,180,30,True,7,7,1
28,2023-10-08 13:52:46.296858,50,51.8,180,30,False,7,7,1
31,2023-10-08 13:52:46.332887,50,51.8,180,30,True,19,7,1
31,2023-10-08 13:52:46.367818,55.6,51.8,180,30,True,9,7,1
29,2023-10-08 13:52:46.401419,57.1,51.8,180,30,False,9,7,1
31,2023-10-08 13:52:46.436917,50,51.8,180,30,True,20,7,1
30,2023-10-08 13:52:46.472024,50,51.8,180,30,True,9,7,1
28,2023-10-08 13:52:46.504043,52.6,51.8,180,30,False,9,7,1
31,2023-10-08 13:52:46.540859,52.2,51.8,180,30,True,19,7,1
31,2023-10-08 13:52:46.576003,47.6,51.8,180,30,True,7,7,1
30,2023-10-08 13:52:46.610893,55,51.8,180,30,False,7,7,1
30,2023-10-08 13:52:46.645571,52.4,51.8,180,30,True,19,7,1
31,2023-10-08 13:52:46.681562,50,51.8,180,30,True,5,7,1
29,2023-10-08 13:52:46.714283,50,51.8,180,30,False,5,7,1
31,2023-10-08 13:52:46.750610,50,51.8,180,30,True,14,7,1
31,2023-10-08 13:52:46.785452,54.5,51.8,180,30,True,8,7,1
30,2023-10-08 13:52:46.820130,47.4,51.8,180,30,True,5,7,1
31,2023-10-08 13:52:46.855471,50,51.8,180,30,True,9,7,1
30,2023-10-08 13:52:46.890609,54.5,51.8,180,30,True,5,7,1
31,2023-10-08 13:52:46.925848,50,51.8,180,30,True,6,7,1
31,2023-10-08 13:52:46.960997,52.4,51.8,180,30,True,9,7,1
31,2023-10-08 13:52:47.061984,57.6,51.7,180,30,True,13,7,1
106,2023-10-08 13:52:47.171659,43.2,51.7,180,30,True,26,7,1
152,2023-10-08 13:52:47.349801,33.7,51.7,180,30,True,23,7,1
32,2023-10-08 13:52:47.387751,66.7,51.7,180,30,True,26,7,1
28,2023-10-08 13:52:47.419924,66.7,51.7,180,30,False,26,7,1
32,2023-10-08 13:52:47.457070,52.2,51.7,180,30,True,43,7,1
32,2023-10-08 13:52:47.492990,54.5,51.7,180,30,True,28,7,1
31,2023-10-08 13:52:47.528773,54.5,51.7,180,30,True,26,7,1
31,2023-10-08 13:52:47.564610,50,51.7,180,30,True,17,7,1
32,2023-10-08 13:52:47.600145,47.4,51.7,180,30,True,14,7,1
31,2023-10-08 13:52:47.635318,50,51.7,180,30,True,4,7,1
31,2023-10-08 13:52:47.669992,50,51.7,180,30,True,5,7,1
30,2023-10-08 13:52:47.704368,52.4,51.7,180,30,True,4,7,1
30,2023-10-08 13:52:47.739391,50,51.7,180,30,True,7,7,1
29,2023-10-08 13:52:47.772998,52.4,51.7,180,30,False,7,7,1
31,2023-10-08 13:52:47.809140,56.5,51.7,180,30,True,16,7,1
31,2023-10-08 13:52:47.845332,52.4,51.7,180,30,True,9,7,1
31,2023-10-08 13:52:47.880917,50,51.7,180,30,True,4,7,1
31,2023-10-08 13:52:47.915362,47.4,51.7,180,30,True,10,7,1
31,2023-10-08 13:52:47.950614,52.4,51.7,180,30,True,9,7,1
30,2023-10-08 13:52:47.985007,50,51.7,180,30,True,9,7,1
31,2023-10-08 13:52:48.020802,50,51.7,180,30,True,9,7,1
31,2023-10-08 13:52:48.056105,47.4,51.7,180,30,True,7,7,1
32,2023-10-08 13:52:48.092809,65.2,51.7,180,30,True,9,7,1
31,2023-10-08 13:52:48.127688,59.1,51.7,180,30,True,6,7,1
31,2023-10-08 13:52:48.162327,57.1,51.7,180,30,True,8,7,1
31,2023-10-08 13:52:48.198127,57.1,51.7,180,30,True,7,7,1
32,2023-10-08 13:52:48.234350,52.4,51.7,180,30,True,5,7,1
31,2023-10-08 13:52:48.269089,54.5,51.7,180,30,True,9,7,1
31,2023-10-08 13:52:48.303814,47.4,51.7,180,30,True,8,7,1
35,2023-10-08 13:52:48.376844,66.7,51.7,240,26,True,11,7,1
40,2023-10-08 13:52:48.420641,88,51.8,240,26,True,9,7,1
39,2023-10-08 13:52:48.463494,75,51.8,240,26,True,11,7,1
138,2023-10-08 13:52:48.605447,32.7,51.8,240,26,True,11,7,1
206,2023-10-08 13:52:48.870936,28.3,51.8,240,26,True,11,7,1
41,2023-10-08 13:52:48.918635,70.4,51.8,240,26,True,9,7,1
39,2023-10-08 13:52:48.961474,84,51.8,240,26,True,13,7,1
38,2023-10-08 13:52:49.003256,80,51.8,240,26,True,11,7,1
37,2023-10-08 13:52:49.043823,83.3,51.8,240,26,True,11,7,1
44,2023-10-08 13:52:49.091862,63.3,51.8,240,26,True,13,7,1
32,2023-10-08 13:52:49.127729,66.7,51.8,240,26,True,13,7,1
31,2023-10-08 13:52:49.165713,69.6,51.8,240,26,True,13,7,1
31,2023-10-08 13:52:49.204943,68.2,51.8,240,26,True,13,7,1
31,2023-10-08 13:52:49.244064,65.2,51.8,240,26,True,13,7,1
31,2023-10-08 13:52:49.283072,70.8,51.8,240,26,True,11,7,1
31,2023-10-08 13:52:49.322125,68,51.8,240,26,True,26,7,1
32,2023-10-08 13:52:49.362312,69.6,51.8,240,26,True,13,7,1
33,2023-10-08 13:52:49.403097,66.7,51.8,240,26,True,11,7,1
33,2023-10-08 13:52:49.441959,69.6,51.8,240,26,True,3,7,1
33,2023-10-08 13:52:49.480839,68,51.8,240,26,True,6,7,1
31,2023-10-08 13:52:49.517716,66.7,51.8,240,26,True,7,7,1
31,2023-10-08 13:52:49.556186,70.8,51.8,240,26,True,7,7,1
31,2023-10-08 13:52:49.595933,60.9,51.8,240,26,True,26,7,1
32,2023-10-08 13:52:49.635366,69.6,51.8,240,26,True,13,7,1
32,2023-10-08 13:52:49.674770,66.7,51.8,240,26,True,9,7,1
33,2023-10-08 13:52:49.714485,65.2,51.8,240,26,True,9,7,1
109,2023-10-08 13:52:49.998919,48,51.8,240,26,True,7,7,1
87,2023-10-08 13:52:50.123700,42.9,51.8,240,26,True,15,7,1
33,2023-10-08 13:52:50.161009,77.3,51.8,240,26,True,13,7,1
31,2023-10-08 13:52:50.198953,68.2,51.8,240,26,True,9,7,1
31,2023-10-08 13:52:50.237678,66.7,51.8,240,26,True,26,7,1
34,2023-10-08 13:52:50.278826,68,51.8,240,26,True,7,7,1
33,2023-10-08 13:52:50.317085,72.7,51.8,240,26,True,13,7,1
31,2023-10-08 13:52:50.354532,73.9,51.8,240,26,True,7,7,1
31,2023-10-08 13:52:50.394433,68,51.8,240,26,True,11,7,1
32,2023-10-08 13:52:50.433558,69.6,51.8,240,26,True,7,7,1
29,2023-10-08 13:52:50.470064,68.2,51.8,240,26,False,7,7,1
31,2023-10-08 13:52:50.510601,69.2,51.8,240,26,True,24,7,1
31,2023-10-08 13:52:50.550272,65.2,51.8,240,26,True,4,7,1
31,2023-10-08 13:52:50.590043,69.6,51.8,240,26,True,5,7,1
31,2023-10-08 13:52:50.628502,66.7,51.8,240,26,True,3,7,1
32,2023-10-08 13:52:50.669131,68,51.8,240,26,True,2,7,1
31,2023-10-08 13:52:50.706610,68.2,51.8,240,26,True,5,7,1
31,2023-10-08 13:52:50.746308,68.2,51.8,240,26,True,3,7,1
32,2023-10-08 13:52:50.786979,64,51.8,240,26,True,3,7,1
30,2023-10-08 13:52:50.824005,72.7,51.8,240,26,True,2,7,1
31,2023-10-08 13:52:50.863037,65.2,51.8,240,26,True,5,7,1
31,2023-10-08 13:52:50.902946,66.7,51.8,240,26,True,3,7,1
31,2023-10-08 13:52:50.941331,68.2,51.8,240,26,True,3,7,1
34,2023-10-08 13:52:50.984034,60,51.8,240,26,True,4,7,1
31,2023-10-08 13:52:51.019603,71.4,51.8,240,26,True,2,7,1
